Date,野村鴻運,野村鴻利,野村台灣運籌,野村鴻揚貨幣市場,野村環球-新臺幣計價,野村積極成長,野村全球品牌,野村成長,野村高科技,野村平衡,野村ｅ科技,野村精選貨幣市場,野村中小,野村優質,野村泰國,野村新馬,野村貨幣市場,野村全球高股息累積型新臺幣計價,野村鑫全球債券組合,野村鑫平衡組合,野村台灣高股息,野村歐洲高股息累積型,野村全球不動產證券化累積型新臺幣計價,野村亞太高股息累積型新臺幣計價,野村全球生技醫療,野村亞太高股息季配型新臺幣計價,野村全球高股息季配型新臺幣計價,野村歐洲高股息季配型,野村全球不動產證券化月配型新臺幣計價,野村全球氣候變遷,野村新興傘型之中東非洲,野村新興傘型之大俄羅斯,野村中國機會,野村全球美元投資級公司債-累積型新臺幣計價,野村全球美元投資級公司債-月配型新臺幣計價,野村巴西,野村新興高收益債組合-累積型,野村新興高收益債組合-月配型,野村雙印傘型之印度潛力,野村雙印傘型之印尼潛力,野村亞太複合高收益債-累積型新臺幣計價,野村亞太複合高收益債-月配型新臺幣計價,野村環球高收益債-累積類型新臺幣計價,野村環球高收益債-月配類型新臺幣計價,野村環球高收益債-累積類型美元計價,野村環球高收益債-月配類型美元計價,野村環球高收益債-累積類型人民幣計價,野村環球高收益債-月配類型人民幣計價,野村亞太複合高收益債-累積類型人民幣計價,野村亞太複合高收益債-月配類型人民幣計價,野村歐洲中小成長-新臺幣計價,野村歐洲中小成長-美元計價,野村歐洲中小成長-人民幣計價,野村全球不動產證券化-累積類型人民幣計價,野村全球不動產證券化-月配類型人民幣計價,野村全球美元投資級公司債-累積類型人民幣計價,野村全球美元投資級公司債-月配類型人民幣計價,野村全球高股息-累積類型人民幣計價,野村全球高股息-季配類型人民幣計價,野村多元資產動態平衡-累積類型新臺幣計價,野村多元資產動態平衡-月配類型新臺幣計價,野村多元資產動態平衡-累積類型美元計價,野村多元資產動態平衡-月配類型美元計價,野村多元資產動態平衡-累積類型人民幣計價,野村多元資產動態平衡-月配類型人民幣計價,野村多元資產動態平衡-累積類型澳幣計價,野村多元資產動態平衡-月配類型澳幣計價,野村多元資產動態平衡-累積類型南非幣計價,野村多元資產動態平衡-月配類型南非幣計價,野村環球-人民幣計價,野村美利堅高收益債-累積類型新臺幣計價,野村美利堅高收益債-月配類型新臺幣計價,野村美利堅高收益債-月配類型美元計價,野村美利堅高收益債-月配類型人民幣計價,野村亞太高股息-累積型人民幣計價,野村亞太高股息-季配型人民幣計價,野村日本領先,野村全球短期收益-新臺幣計價,野村多元收益平衡-累積類型新臺幣計價,野村多元收益平衡-月配類型新臺幣計價,野村多元收益平衡-累積類型美元計價,野村多元收益平衡-月配類型美元計價,野村多元收益平衡-累積類型人民幣計價,野村多元收益平衡-月配類型人民幣計價,野村全球短期收益-美元計價,野村多元核心配置平衡-新臺幣計價,野村多元核心配置平衡-美元計價,野村多元核心配置平衡-人民幣計價,野村亞太複合高收益債-累積類型美元計價,野村亞太複合高收益債-月配類型美元計價,野村環球-美元計價,野村亞太新興債券-累積類型新臺幣計價,野村亞太新興債券-月配類型新臺幣計價,野村亞太新興債券-累積類型美元計價,野村亞太新興債券-月配類型美元計價,野村亞太新興債券-累積類型人民幣計價,野村亞太新興債券-月配類型人民幣計價
2017/1/7,0.237,0.1871,0.2079,,0.5128,0.2811,0.422,0.3535,0.139,0.0985,0.4392,,0.4408,0.3091,0.0654,0.9294,,0.5343,-0.1526,0.3659,0.3898,0.6304,0.7194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/2/7,0.288,0.1988,0.2382,,0.4128,0.289,0.3462,0.4152,0.1919,0.187,0.4561,,0.464,0.3551,0.1314,0.9336,,0.4318,0.0291,0.3691,0.4575,0.5548,0.6322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/3/7,0.2928,0.1051,0.2326,-1.3261,0.4301,0.2465,0.3371,0.2973,0.1297,0.1729,0.3418,-3.457,0.3906,0.2773,0.1973,0.8807,-3.685,0.4957,0.2095,0.299,0.4391,0.5575,0.5172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/4/7,0.0782,-0.1031,0.0483,,0.5547,0.036,0.4541,0.1091,-0.0444,0.0095,0.1594,,0.1752,-0.005,0.1806,0.9512,,0.5445,0.5336,0.2974,0.3656,0.6623,0.7091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/5/7,0.4069,0.1096,0.3499,,1.0068,0.3377,1.131,0.2928,0.3184,0.3292,0.3307,,0.324,0.2929,0.4821,1.7343,,1.0456,0.4463,0.766,0.6877,1.0815,1.1618,1.0453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/6/7,0.574,0.2856,0.5245,-2.5893,0.6344,0.5087,0.8052,0.611,0.561,0.5691,0.7262,-4.2923,0.7147,0.4708,0.7223,1.3366,-3.5241,0.6859,0.1989,0.9642,0.9641,0.7482,0.3164,1.2235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/7/7,0.6498,0.5659,0.7761,,0.3683,0.726,0.6249,0.7754,0.7064,0.6769,0.7927,,0.6885,0.5552,0.6805,1.3012,,0.3841,0.083,0.875,0.9369,0.5128,0.1474,1.4728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/8/7,0.5085,0.3934,0.7425,,0.3274,0.5256,0.4113,0.51,0.4774,0.6558,0.5261,,0.4813,0.4325,0.4308,0.7641,,0.3396,0.0778,0.5214,1.0484,0.4097,0.1603,0.9156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/9/7,0.5172,0.403,0.7932,2.5252,0.3214,0.5345,0.4291,0.5126,0.4726,0.6861,0.5047,1.3305,0.4801,0.4175,0.5098,0.8338,1.7243,0.3591,0.2205,0.6449,1.1428,0.3866,0.2365,1.0208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/10/7,0.4573,0.3126,0.7349,,0.2844,0.4831,0.3665,0.5108,0.4434,0.615,0.5305,,0.401,0.412,0.5106,0.8055,,0.3215,0.1969,0.6336,1.0843,0.3792,0.1569,0.991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/11/7,0.2336,0.0471,0.3009,,0.1803,0.1706,0.1016,0.1773,0.1251,0.2258,0.1806,,0.1433,0.148,0.4413,0.4426,,0.1467,0.0762,0.1808,0.6423,0.2672,-0.0594,0.4109,,0.4109,0.1485,0.2686,-0.0606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/12/7,0.1963,0.0313,0.2728,-2.184,0.017,0.1177,-0.0312,0.1284,0.1077,0.2358,0.1585,-2.9168,0.1089,0.1462,0.5858,0.4208,-2.2419,-0.0118,0.0395,0.1164,0.5812,0.1168,-0.1969,0.3553,,0.3553,-0.0096,0.1174,-0.1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/1/8,0.0605,-0.0603,0.1266,,-0.1914,-0.0516,-0.2672,-0.0433,-0.065,0.0883,-0.0361,,-0.0377,0.0399,0.3483,0.1528,,-0.2115,0.1289,-0.1237,0.3248,-0.1413,-0.3825,0.0777,-0.3093,0.0772,-0.2094,-0.142,-0.3819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/2/8,0.116,0.0113,0.2146,,-0.3046,0.0529,-0.3373,0.0645,-0.0063,0.1606,0.0245,,0.0191,0.0981,0.3596,-0.0051,,-0.3284,-0.0998,-0.1786,0.3873,-0.2479,-0.5082,-0.052,-0.3454,-0.0525,-0.3264,-0.2488,-0.5102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/3/8,0.1173,0.0495,0.2202,-1.3442,-0.4313,0.0679,-0.4183,0.0775,-0.0224,0.1787,0.0101,-1.8352,0.0135,0.1146,0.2648,-0.1183,-1.2776,-0.4497,-0.1496,-0.2591,0.395,-0.3165,-0.5009,-0.1514,-0.4586,-0.1521,-0.4474,-0.3177,-0.5007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/4/8,0.1881,0.1195,0.2845,,-0.5332,0.1434,-0.5156,0.1555,0.0553,0.2508,0.0906,,0.0877,0.1943,0.228,-0.1417,,-0.5408,-0.3178,-0.2469,0.4437,-0.3668,-0.3808,-0.1351,-0.8085,-0.1349,-0.5405,-0.364,-0.3801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/5/8,0.0917,0.0609,0.2051,,-0.5174,0.0697,-0.5184,0.0815,-0.0642,0.2255,-0.0277,,-0.0068,0.0914,0.1931,-0.211,,-0.5206,-0.3358,-0.263,0.4018,-0.3745,-0.4144,-0.2238,-0.7154,-0.2236,-0.5173,-0.3737,-0.4125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/6/8,-0.0562,-0.1027,-0.0144,-4.5837,-0.5676,-0.1001,-0.5841,-0.0866,-0.2087,0.0117,-0.1753,-6.0122,-0.1403,-0.0678,0.0151,-0.2844,-4.3673,-0.5699,-0.3317,-0.3486,0.1128,-0.4532,-0.423,-0.3895,-0.6788,-0.3891,-0.5669,-0.4524,-0.4225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/7/8,-0.3407,-0.3305,-0.2018,,-0.5144,-0.2873,-0.5596,-0.2737,-0.3968,-0.1325,-0.359,,-0.401,-0.3369,-0.3049,-0.3314,,-0.5259,-0.2568,-0.4109,-0.0169,-0.453,-0.3104,-0.4735,-0.2779,-0.4729,-0.523,-0.4522,-0.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/8/8,-0.2715,-0.2422,-0.2123,,-0.5068,-0.2173,-0.3927,-0.2031,-0.2861,-0.1336,-0.2508,,-0.3362,-0.2835,-0.1875,-0.3313,,-0.5153,-0.1236,-0.4001,-0.0258,-0.479,-0.3825,-0.4284,-0.3268,-0.4265,-0.5119,-0.4787,-0.3874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/9/8,-0.4409,-0.426,-0.4297,-4.1745,-0.6467,-0.3882,-0.5919,-0.3697,-0.4284,-0.3892,-0.3926,-5.5956,-0.4955,-0.4349,-0.4024,-0.6467,-4.2711,-0.6556,-0.3473,-0.6471,-0.311,-0.6043,-0.6231,-0.6612,-0.5402,-0.6587,-0.6514,-0.6035,-0.6287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/10/8,-0.485,-0.4483,-0.5445,,-0.8318,-0.4672,-0.7343,-0.4649,-0.5276,-0.4902,-0.5113,,-0.5358,-0.5424,-0.6353,-0.8468,,-0.8064,-0.6161,-0.894,-0.4377,-0.7802,-0.6994,-0.7972,-0.6331,-0.7882,-0.789,-0.7658,-0.7039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/11/8,-0.4558,-0.4415,-0.5291,,-0.8696,-0.4316,-0.7779,-0.4277,-0.5227,-0.4251,-0.5094,,-0.5069,-0.5137,-0.605,-0.7755,,-0.8443,-0.2852,-0.8348,-0.4647,-0.8131,-0.7146,-0.7688,-0.6313,-0.7616,-0.8275,-0.8009,-0.7193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/12/8,-0.4518,-0.433,-0.4966,-0.7396,-0.8114,-0.4132,-0.59,-0.4084,-0.5066,-0.4027,-0.4934,-1.0014,-0.495,-0.4931,-0.5039,-0.76,-0.7098,-0.7627,-0.1274,-0.7587,-0.4545,-0.6551,-0.5649,-0.7267,-0.4023,-0.72,-0.7493,-0.6483,-0.5811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/1/9,-0.3726,-0.3447,-0.4649,,-0.8175,-0.3348,-0.5975,-0.3282,-0.4118,-0.3116,-0.4055,,-0.4084,-0.4269,-0.4318,-0.7323,,-0.7703,-0.1088,-0.6821,-0.3672,-0.6609,-0.6222,-0.6854,-0.2946,-0.6911,-0.7625,-0.6559,-0.6404,-0.4913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/2/9,-0.4434,-0.4502,-0.5674,,-0.8332,-0.4295,-0.5782,-0.4284,-0.3895,-0.383,-0.375,,-0.4772,-0.4796,-0.4937,-0.6724,,-0.7982,0.0242,-0.6815,-0.3852,-0.658,-0.6632,-0.6377,-0.3376,-0.6433,-0.791,-0.6534,-0.6799,-0.5434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/3/9,-0.3872,-0.405,-0.4619,-0.0411,-0.6728,-0.2989,-0.4824,-0.2914,-0.2902,-0.2232,-0.2783,-0.0518,-0.4,-0.3924,-0.4375,-0.5588,-0.0609,-0.6344,0.0107,-0.5487,-0.2484,-0.5561,-0.6132,-0.4438,-0.2054,-0.4529,-0.6346,-0.558,-0.6387,-0.4915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/4/9,-0.289,-0.3598,-0.3434,,-0.5348,-0.2174,-0.2345,-0.212,-0.249,-0.1278,-0.2361,,-0.309,-0.2878,-0.3,-0.3578,,-0.5041,0.0485,-0.4792,-0.1335,-0.4387,-0.4167,-0.3604,-0.2162,-0.3855,-0.5277,-0.4566,-0.4542,-0.3814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/5/9,0.0178,-0.1252,-0.1172,,-0.4595,0.0174,-0.1994,0.0242,-0.0141,0.0513,-0.0054,,-0.0018,0.0057,-0.1434,-0.1788,,-0.4382,0.1484,-0.3234,-0.0322,-0.3241,-0.3375,-0.2276,-0.1787,-0.2512,-0.4615,-0.3396,-0.3745,-0.3689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/6/9,0.0262,-0.0771,-0.0853,-0.2404,-0.3139,0.0475,-0.1091,0.053,-0.0048,0.1132,-0.0018,-0.2166,0.0016,0.0225,-0.0081,-0.0814,-0.2625,-0.3049,0.3447,-0.2114,0.0229,-0.2493,-0.2207,-0.1186,-0.082,-0.141,-0.3293,-0.265,-0.2559,-0.3181,-0.3095,-0.1516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/7/9,0.104,0.0277,0.0209,,-0.18,0.1495,0.005,0.1524,0.077,0.1886,0.0851,,0.0677,0.1046,0.095,0.0358,,-0.1753,0.4625,-0.0543,0.098,-0.1326,-0.1553,-0.0178,-0.0746,-0.0462,-0.215,-0.168,-0.1908,-0.2417,-0.2311,-0.1046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/8/9,0.0965,0.0085,0.0117,,-0.1459,0.1147,0.0049,0.1162,0.0439,0.1526,0.0505,,0.0666,0.0922,0.1151,0.0742,,-0.1426,0.4989,-0.0117,0.0453,-0.0596,-0.0915,-0.0224,-0.06,-0.0523,-0.1809,-0.0945,-0.1241,-0.2352,-0.1549,-0.0582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/9/9,0.3122,0.2346,0.2376,-0.2062,-0.0524,0.348,0.1437,0.3434,0.2482,0.3751,0.2464,-0.1651,0.269,0.2784,0.2573,0.1872,-0.2426,-0.0494,0.6608,0.2465,0.2698,0.0291,-0.0158,0.1453,0.0834,0.1118,-0.0883,-0.0075,-0.0472,-0.057,-0.067,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/10/9,0.3273,0.2585,0.3765,,0.1424,0.4094,0.3295,0.4122,0.3229,0.51,0.3199,,0.3134,0.3574,0.7563,0.5985,,0.1619,1.2404,0.676,0.4181,0.2875,0.1656,0.5781,0.2305,0.5253,0.115,0.2432,0.1304,0.2394,0.1282,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/11/9,0.4535,0.5791,0.5298,,0.3245,0.5412,0.5579,0.5363,0.5614,0.6098,0.5502,,0.4586,0.4905,0.7612,0.6861,,0.3401,1.0541,0.8577,0.6607,0.3756,0.3254,0.7173,0.379,0.6577,0.289,0.3323,0.2879,0.3183,0.1792,0.5202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/12/9,0.5135,0.6563,0.5665,-1.3891,0.3397,0.6263,0.4921,0.6204,0.6161,0.6731,0.6052,-1.129,0.517,0.5378,0.7334,0.6672,-1.6961,0.3454,0.8108,0.8247,0.6828,0.3148,0.3146,0.7421,0.3235,0.6811,0.2936,0.2717,0.2778,0.263,0.1186,0.5606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/1/10,0.4476,0.4864,0.4932,,0.4666,0.5756,0.7734,0.5688,0.5356,0.5673,0.5313,,0.4359,0.4571,0.6328,0.7039,,0.4347,0.7328,0.7332,0.5892,0.5083,0.389,0.7012,0.3411,0.665,0.3905,0.4681,0.3571,0.2818,0.4711,0.9706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/2/10,0.3597,0.3869,0.4158,,0.8143,0.4808,0.8246,0.4777,0.4,0.4993,0.3935,,0.3458,0.3741,0.6785,0.7354,,0.806,0.7011,0.7473,0.4806,0.5581,0.7247,0.6929,0.6897,0.657,0.7412,0.5164,0.6988,0.3719,0.494,0.8607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/3/10,0.3787,0.4161,0.4106,-7.0751,0.8412,0.4667,0.8616,0.4617,0.403,0.4339,0.397,-6.4806,0.3663,0.3739,0.8023,0.8238,-10.2561,0.8201,0.9834,0.8229,0.4177,0.5589,0.7625,0.6774,0.4881,0.6413,0.7548,0.5202,0.7418,0.3881,0.5254,0.8507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/4/10,0.3001,0.3334,0.3126,,0.6385,0.3714,0.8907,0.3685,0.3102,0.3275,0.3051,,0.2779,0.2731,0.5856,0.7706,,0.6196,1.0208,0.6445,0.289,0.3361,0.731,0.5519,0.2728,0.5035,0.5291,0.2801,0.6898,0.2316,0.3738,0.6844,0.1556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/5/10,0.0496,0.0975,0.0497,,0.2271,0.1355,0.5592,0.1349,0.0796,0.0397,0.0732,,0.0327,-0.0053,0.4567,0.4557,,0.2477,0.5635,0.2866,0.0271,-0.0022,0.4022,0.2344,0.0201,0.1941,0.1895,-0.057,0.3602,-0.0818,0.0764,0.3739,0.0453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/6/10,0.1661,0.1311,0.1387,-7.5019,0.1325,0.1875,0.5444,0.1933,0.1566,0.114,0.1509,-10.1349,0.1593,0.0693,0.4235,0.4635,-6.5434,0.1608,0.4389,0.2432,0.1051,0.0071,0.2927,0.1814,-0.0548,0.1388,0.1038,-0.047,0.2469,-0.1211,-0.0243,0.4112,0.0421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/7/10,0.1307,0.0874,0.1002,,0.1365,0.1145,0.5403,0.1264,0.0886,0.0423,0.0858,,0.141,0.0206,0.4641,0.4365,,0.1565,0.3859,0.2006,0.0125,0.0073,0.2758,0.119,-0.2031,0.0671,0.1032,-0.0479,0.2289,-0.049,-0.0445,0.4325,-0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/8/10,0.1302,0.106,0.1135,,-0.0018,0.1162,0.3811,0.1351,0.0931,0.1367,0.0872,,0.1264,0.0397,0.5151,0.5281,,0.0127,0.3408,0.1598,0.0844,-0.1528,0.1578,0.1351,-0.2292,0.0829,-0.0406,-0.2165,0.1042,-0.1204,-0.1473,0.3161,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/9/10,0.1267,0.1183,0.0963,-5.515,0.0682,0.1227,0.4094,0.1393,0.0422,0.222,0.0385,-5.1509,0.1141,0.0244,0.4902,0.5641,-5.1939,0.0704,0.2188,0.1809,0.1243,-0.0705,0.1795,0.1673,-0.1596,0.1202,0.0191,-0.1244,0.1244,-0.0447,-0.0571,0.2535,0.1683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/10/10,0.1885,0.1566,0.1424,,0.0957,0.138,0.4614,0.151,0.1038,0.2196,0.0979,,0.1698,0.0818,0.5783,0.5086,,0.0948,0.0695,0.1612,0.1273,-0.0482,0.2032,0.1414,-0.0726,0.1412,0.0948,-0.0464,0.2051,0.03,-0.0442,0.2145,0.0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/11/10,0.1561,0.1446,0.1438,,-0.036,0.1142,0.4663,0.132,0.0698,0.1475,0.067,,0.1433,0.0644,0.5766,0.4094,,-0.0394,-0.0698,0.0763,0.0178,-0.1885,0.125,0.0932,-0.2251,0.0929,-0.0404,-0.1881,0.1235,-0.0433,0.0275,0.1673,0.0445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/12/10,0.0616,0.0699,0.1076,-4.2701,0.0247,-0.0218,0.4942,-0.002,-0.0723,0.0842,-0.0705,-3.9682,0.0411,-0.0357,0.4722,0.4474,-4.2323,0.0117,-0.0212,0.0796,-0.0152,-0.1088,0.137,0.1072,-0.2091,0.1059,0.0106,-0.1096,0.139,0.0454,0.1485,0.2339,0.0115,0.2782,0.2772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/1/11,0.2712,0.2849,0.3135,,0.0643,0.1205,0.3533,0.1446,0.1382,0.2342,0.136,,0.2503,0.1458,0.3092,0.4444,,0.0551,-0.1762,0.0259,0.1069,-0.0013,0.2394,0.1375,-0.3194,0.1371,0.0541,-0.0018,0.2354,0.0916,0.0722,0.2095,0.1032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/2/11,0.2854,0.2379,0.2454,,0.1221,0.0977,0.3829,0.1196,0.2015,0.1131,0.2003,,0.3074,0.1578,0.3162,0.383,,0.1024,-0.1646,0.0563,0.0223,0.0782,0.2488,0.0942,-0.2543,0.0923,0.1015,0.0789,0.248,0.1483,0.0372,0.2851,-0.0209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/3/11,0.1393,0.1447,0.1241,-3.8835,0.0144,-0.0401,0.2749,-0.0068,0.0632,0.0033,0.0683,-3.4907,0.1565,0.0123,0.2705,0.3173,-3.9683,-0.0131,-0.3519,-0.0807,-0.1246,0.0055,0.1205,0.0538,-0.1536,0.0533,-0.014,0.0046,0.1193,0.1197,-0.0429,0.2024,-0.0458,-0.0673,-0.0416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/4/11,0.2195,0.2233,0.1843,-3.7706,0.0898,0.0686,0.3703,0.098,0.1506,0.029,0.1513,-3.5703,0.2691,0.1338,0.4122,0.2849,-4.0717,0.0615,-0.3686,-0.0715,-0.1282,0.136,0.1482,0.0625,0.0544,0.0633,0.0623,0.1362,0.1469,0.1289,-0.0045,0.1724,-0.0208,-0.0966,-0.1575,0.0825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
